elements,clusters,Iterations,blocks,threadsPerBlock,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
50000,10,59,1024,64,0.09374,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,115,1024,100,0.108114,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,115,1024,128,0.109098,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,115,1024,200,0.110236,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,115,1024,256,0.109399,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,70,1024,400,0.096784,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,67,1024,512,0.097858,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,70,1024,750,0.098416,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,70,1024,1024,0.098499,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,47,2048,32,0.0918,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,47,2048,50,0.091403,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,47,2048,64,0.092072,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,47,2048,100,0.09169,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,47,2048,128,0.092191,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,38,2048,200,0.090198,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,38,2048,256,0.089652,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,38,2048,400,0.089985,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,38,2048,512,0.089719,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,38,2048,750,0.089645,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,38,2048,1024,0.089662,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,38,4096,32,0.089869,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,44,4096,50,0.089428,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,44,4096,64,0.091153,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,44,4096,100,0.09086,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,44,4096,128,0.091314,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,46,4096,200,0.091483,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,84,4096,256,0.103278,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,84,4096,400,0.102503,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,85,4096,512,0.103555,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,85,4096,750,0.103835,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,85,4096,1024,0.104581,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,56,8192,32,0.095625,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,56,8192,50,0.093313,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,56,8192,64,0.094232,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,56,8192,100,0.093598,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,81,8192,128,0.101109,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,81,8192,200,0.100674,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,81,8192,256,0.101107,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,81,8192,400,0.100573,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,81,8192,512,0.102638,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,8192,750,0.094445,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,8192,1024,0.096638,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,32,0.093775,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,50,0.093227,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,64,0.094817,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,100,0.095617,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,128,0.095446,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,200,0.095083,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,256,0.094324,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,400,0.096992,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,512,0.094621,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,52,16384,750,0.100341,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,61,16384,1024,0.106091,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,61,32768,32,0.098452,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,61,32768,50,0.097376,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,61,32768,64,0.097839,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,61,32768,100,0.097535,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,61,32768,128,0.098414,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,57,32768,200,0.097837,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,57,32768,256,0.097175,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,57,32768,400,0.101586,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,57,32768,512,0.101629,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,57,32768,750,0.112986,12492800,1215500,24,2,384,3505000,3145728,2048
50000,10,57,32768,1024,0.115845,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,146,32,32,0.305422,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,117,32,50,0.191313,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,117,32,64,0.163038,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,117,32,100,0.135403,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,226,32,128,0.170741,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,226,32,200,0.144558,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,226,32,256,0.140337,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,226,32,400,0.129171,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,226,32,512,0.134144,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,32,750,0.115518,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,32,1024,0.11257,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,64,32,0.176761,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,64,50,0.14541,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,305,64,64,0.204511,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,315,64,100,0.17113,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,304,64,128,0.160208,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,315,64,200,0.154867,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,64,256,0.11225,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,64,400,0.114484,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,64,512,0.118888,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,64,750,0.113443,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,125,64,1024,0.114391,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,125,128,32,0.129537,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,126,128,50,0.116547,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,143,128,64,0.11863,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,127,128,100,0.111661,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,126,128,128,0.110956,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,121,128,200,0.112959,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,121,128,256,0.110569,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,121,128,400,0.108589,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,121,128,512,0.116439,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,121,128,750,0.110581,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,121,128,1024,0.112764,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,190,256,32,0.132234,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,190,256,50,0.12981,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,181,256,64,0.126134,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,193,256,100,0.136642,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,208,256,128,0.136453,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,139,256,200,0.116676,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,256,256,0.117435,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,256,400,0.112738,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,256,512,0.122689,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,256,750,0.114767,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,126,256,1024,0.115453,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,140,512,32,0.117728,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,138,512,50,0.123886,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,138,512,64,0.118916,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,138,512,100,0.114572,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,138,512,128,0.121352,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,196,512,200,0.131841,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,195,512,256,0.136528,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,204,512,400,0.130427,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,174,512,512,0.136632,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,186,512,750,0.129406,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,187,512,1024,0.13308,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,186,1024,32,0.133349,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,166,1024,50,0.12422,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,193,1024,64,0.136891,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,189,1024,100,0.128656,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,193,1024,128,0.138279,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,189,1024,200,0.130678,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,161,1024,256,0.125603,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,161,1024,400,0.120259,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,162,1024,512,0.131181,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,152,1024,750,0.11946,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,1024,1024,0.119686,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,136,2048,32,0.11815,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,135,2048,50,0.116754,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,136,2048,64,0.120148,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,300,2048,100,0.164335,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,300,2048,128,0.184632,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,300,2048,200,0.16318,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,300,2048,256,0.169265,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,300,2048,400,0.156474,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,248,2048,512,0.159984,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,139,2048,750,0.117722,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,139,2048,1024,0.120467,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,248,4096,32,0.151677,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,248,4096,50,0.147441,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,210,4096,64,0.143016,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,255,4096,100,0.146116,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,232,4096,128,0.151793,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,210,4096,200,0.13685,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,254,4096,256,0.153271,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,157,4096,400,0.120015,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,190,4096,512,0.143551,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,227,4096,750,0.144076,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,307,4096,1024,0.17345,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,226,8192,32,0.148133,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,296,8192,50,0.161525,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,296,8192,64,0.170654,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,307,8192,100,0.163475,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,275,8192,128,0.167596,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,259,8192,200,0.152816,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,259,8192,256,0.157214,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,259,8192,400,0.149706,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,8192,512,0.12474,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,8192,750,0.120086,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,8192,1024,0.125996,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,16384,32,0.122804,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,132,16384,50,0.117659,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,132,16384,64,0.122962,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,132,16384,100,0.116795,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,132,16384,128,0.123347,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,132,16384,200,0.117938,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,132,16384,256,0.120483,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,233,16384,400,0.147373,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,227,16384,512,0.162129,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,237,16384,750,0.172217,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,242,16384,1024,0.185194,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,100,32768,32,0.113823,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,102,32768,50,0.111727,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,100,32768,64,0.113556,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,100,32768,100,0.110036,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,100,32768,128,0.115003,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,100,32768,200,0.110992,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,138,32768,256,0.128628,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,138,32768,400,0.130402,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,134,32768,512,0.138794,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,138,32768,750,0.156304,12492800,1215500,24,2,384,3505000,3145728,2048
50000,50,138,32768,1024,0.16527,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,112,32,32,0.381518,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,112,32,50,0.278167,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,259,32,64,0.439951,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,211,32,100,0.269694,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,245,32,128,0.263015,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,84,32,200,0.119781,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,84,32,256,0.116222,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,84,32,400,0.109686,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,84,32,512,0.111274,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,183,32,750,0.154416,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,226,32,1024,0.161541,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,226,64,32,0.395236,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,226,64,50,0.285399,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,186,64,64,0.219884,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,174,64,100,0.165505,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,186,64,128,0.162715,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,186,64,200,0.149643,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,224,64,256,0.165181,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,250,64,400,0.174218,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,207,64,512,0.160678,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,221,64,750,0.166675,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,91,64,1024,0.117736,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,91,128,32,0.146925,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,91,128,50,0.125724,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,92,128,64,0.120678,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,91,128,100,0.116499,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,173,128,128,0.148428,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,172,128,200,0.147827,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,171,128,256,0.143765,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,173,128,400,0.149264,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,110,128,512,0.133178,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,101,128,750,0.119107,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,102,128,1024,0.122559,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,101,256,32,0.124632,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,110,256,50,0.124433,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,146,256,64,0.137481,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,271,256,100,0.205331,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,146,256,128,0.13654,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,190,256,200,0.157194,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,203,256,256,0.164669,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,191,256,400,0.153485,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,191,256,512,0.171455,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,198,256,750,0.15627,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,130,256,1024,0.13368,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,130,512,32,0.131607,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,130,512,50,0.139178,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,130,512,64,0.134734,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,135,512,100,0.138134,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,135,512,128,0.142095,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,135,512,200,0.135146,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,144,512,256,0.139989,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,144,512,400,0.135983,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,144,512,512,0.149191,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,144,512,750,0.135755,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,144,512,1024,0.14077,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,191,1024,32,0.156679,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,191,1024,50,0.161198,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,168,1024,64,0.152145,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,191,1024,100,0.160173,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,171,1024,128,0.159026,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,159,1024,200,0.145465,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,159,1024,256,0.14699,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,159,1024,400,0.142329,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,159,1024,512,0.156725,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,125,1024,750,0.12993,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,125,1024,1024,0.132799,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,140,2048,32,0.136021,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,124,2048,50,0.133795,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,125,2048,64,0.134162,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,215,2048,100,0.170297,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,214,2048,128,0.179238,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,212,2048,200,0.167604,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,169,2048,256,0.151216,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,167,2048,400,0.145632,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,238,2048,512,0.194968,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,238,2048,750,0.175674,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,238,2048,1024,0.181823,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,153,4096,32,0.14243,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,153,4096,50,0.145165,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,153,4096,64,0.146918,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,153,4096,100,0.144824,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,153,4096,128,0.151134,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,223,4096,200,0.172569,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,178,4096,256,0.156113,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,202,4096,400,0.162262,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,215,4096,512,0.185751,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,149,4096,750,0.140939,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,149,4096,1024,0.145382,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,149,8192,32,0.141971,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,149,8192,50,0.145005,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,149,8192,64,0.145022,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,150,8192,100,0.144663,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,149,8192,128,0.150013,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,147,8192,200,0.142133,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,143,8192,256,0.14331,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,149,8192,400,0.142646,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,159,8192,512,0.160482,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,158,8192,750,0.14823,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,158,8192,1024,0.156293,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,159,16384,32,0.148525,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,158,16384,50,0.152751,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,165,16384,64,0.155774,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,156,16384,100,0.149087,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,156,16384,128,0.155516,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,157,16384,200,0.148317,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,158,16384,256,0.150997,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,156,16384,400,0.146664,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,156,16384,512,0.162259,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,156,16384,750,0.157753,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,158,16384,1024,0.170866,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,131,32768,32,0.140803,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,131,32768,50,0.144073,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,153,32768,64,0.154521,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,135,32768,100,0.143808,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,153,32768,128,0.158817,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,135,32768,200,0.143091,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,135,32768,256,0.14648,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,135,32768,400,0.145797,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,158,32768,512,0.174259,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,158,32768,750,0.186262,12492800,1215500,24,2,384,3505000,3145728,2048
50000,100,158,32768,1024,0.201539,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,86,32,32,1.219223,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,85,32,50,0.820713,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,68,32,64,0.546152,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,68,32,100,0.376634,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,67,32,128,0.319416,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,67,32,200,0.231195,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,67,32,256,0.213914,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,76,32,400,0.181181,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,76,32,512,0.18705,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,79,32,750,0.192098,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,62,32,1024,0.153807,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,62,64,32,0.504105,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,76,64,50,0.412901,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,76,64,64,0.352412,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,76,64,100,0.250477,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,86,64,128,0.251778,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,86,64,200,0.197627,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,86,64,256,0.200636,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,73,64,400,0.1683,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,73,64,512,0.177255,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,73,64,750,0.183298,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,81,64,1024,0.195548,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,68,128,32,0.322249,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,68,128,50,0.238721,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,93,128,64,0.266586,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,93,128,100,0.210265,12492800,1215500,24,2,384,3505000,3145728,2048
50000,500,93,128,128,0.216073,12492800,1215500,24,2,384,3505000,3145728,2048
