elements,blocks,threadsPerBlock,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
50000000,64,100,0.067609,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,64,128,0.061357,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,64,200,0.061072,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,64,256,0.060606,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,64,400,0.064707,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,64,512,0.060162,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,64,750,0.059838,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,64,1024,0.060384,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,32,0.063509,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,50,0.06681,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,64,0.061669,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,100,0.06109,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,128,0.060429,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,200,0.060394,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,256,0.06022,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,400,0.060678,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,512,0.060487,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,750,0.065984,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,128,1024,0.059726,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,32,0.061897,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,50,0.061029,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,64,0.060544,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,100,0.064746,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,128,0.064792,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,200,0.064508,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,256,0.064263,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,400,0.066199,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,512,0.066271,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,750,0.059795,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,256,1024,0.060286,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,32,0.060234,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,50,0.064701,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,64,0.064335,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,100,0.065465,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,128,0.059636,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,200,0.059175,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,256,0.060314,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,400,0.064138,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,512,0.059775,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,750,0.059848,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,512,1024,0.063533,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,32,0.060631,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,50,0.060362,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,64,0.065405,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,100,0.060507,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,128,0.066023,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,200,0.06376,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,256,0.059828,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,400,0.059819,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,512,0.060246,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,750,0.063898,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,1024,1024,0.063988,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,32,0.064778,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,50,0.06012,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,64,0.059902,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,100,0.059794,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,128,0.059696,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,200,0.065134,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,256,0.059538,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,400,0.065696,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,512,0.064185,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,750,0.060006,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,2048,1024,0.05966,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,32,0.060157,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,50,0.059571,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,64,0.059947,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,100,0.059489,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,128,0.059392,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,200,0.076632,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,256,0.060211,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,400,0.060444,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,512,0.064079,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,750,0.064191,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,4096,1024,0.065527,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,32,0.063785,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,50,0.061308,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,64,0.059373,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,100,0.059882,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,128,0.060324,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,200,0.06084,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,256,0.060193,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,400,0.059532,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,512,0.059431,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,750,0.065714,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,8192,1024,0.064056,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,32,0.066638,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,50,0.059831,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,64,0.064002,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,100,0.065354,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,128,0.064961,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,200,0.064297,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,256,0.060439,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,400,0.059562,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,512,0.063974,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,750,0.06508,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,16384,1024,0.065058,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,32,0.06409,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,50,0.063956,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,64,0.064155,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,100,0.060031,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,128,0.060026,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,200,0.066069,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,256,0.065186,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,400,0.063864,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,512,0.065789,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,750,0.065268,11268608,1635000,68,3,352,7000000,5767168,1024
50000000,32768,1024,0.065205,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,32,0.161739,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,50,0.150587,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,64,0.148476,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,100,0.141613,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,128,0.126462,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,200,0.125638,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,256,0.134427,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,400,0.122365,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,512,0.132462,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,750,0.129724,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32,1024,0.164223,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,32,0.135524,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,50,0.130802,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,64,0.126994,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,100,0.125073,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,128,0.123009,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,200,0.122059,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,256,0.12771,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,400,0.132357,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,512,0.120546,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,750,0.119942,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,64,1024,0.119962,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,32,0.127052,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,50,0.125581,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,64,0.121654,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,100,0.120747,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,128,0.128026,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,200,0.132343,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,256,0.120864,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,400,0.11883,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,512,0.118216,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,750,0.119278,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,128,1024,0.118989,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,32,0.122061,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,50,0.121575,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,64,0.132183,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,100,0.132623,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,128,0.118391,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,200,0.12078,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,256,0.119645,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,400,0.128424,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,512,0.127041,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,750,0.127078,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,256,1024,0.130555,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,32,0.131394,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,50,0.1318,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,64,0.128143,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,100,0.128191,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,128,0.118981,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,200,0.12053,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,256,0.119833,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,400,0.127294,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,512,0.129885,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,750,0.119228,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,512,1024,0.119569,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,32,0.130571,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,50,0.12122,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,64,0.129723,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,100,0.120693,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,128,0.215329,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,200,0.127463,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,256,0.127485,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,400,0.129497,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,512,0.130774,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,750,0.131088,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,1024,1024,0.11774,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,32,0.130642,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,50,0.128098,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,64,0.127996,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,100,0.127197,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,128,0.129166,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,200,0.126864,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,256,0.117802,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,400,0.127752,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,512,0.130914,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,750,0.127748,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,2048,1024,0.131602,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,32,0.11874,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,50,0.120193,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,64,0.129341,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,100,0.118912,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,128,0.126773,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,200,0.127167,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,256,0.1313,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,400,0.126917,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,512,0.130638,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,750,0.118229,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,4096,1024,0.127981,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,32,0.127613,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,50,0.118774,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,64,0.129947,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,100,0.127425,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,128,0.118401,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,200,0.127308,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,256,0.131779,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,400,0.129608,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,512,0.127182,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,750,0.129307,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,8192,1024,0.129356,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,32,0.126903,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,50,0.126795,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,64,0.126633,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,100,0.128911,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,128,0.127343,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,200,0.143835,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,256,0.1305,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,400,0.129091,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,512,0.127224,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,750,0.131013,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,16384,1024,0.119568,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,32,0.119454,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,50,0.118976,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,64,0.127367,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,100,0.130913,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,128,0.118008,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,200,0.12666,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,256,0.119134,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,400,0.119746,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,512,0.129457,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,750,0.119774,11268608,1635000,68,3,352,7000000,5767168,1024
100000000,32768,1024,0.129304,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,32,0.773773,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,50,0.731405,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,64,0.654562,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,100,0.676379,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,128,0.6647,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,200,0.676112,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,256,0.666316,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,400,0.662086,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,512,0.63948,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,750,0.596591,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32,1024,0.650538,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,32,0.694561,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,50,0.672054,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,64,0.661876,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,100,0.673489,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,128,0.663946,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,200,0.66221,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,256,0.635841,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,400,0.657616,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,512,0.647235,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,750,0.602406,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,64,1024,0.650854,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,32,0.662253,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,50,0.664494,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,64,0.647389,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,100,0.658115,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,128,0.653518,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,200,0.639762,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,256,0.650901,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,400,0.594628,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,512,0.651759,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,750,0.640059,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,128,1024,0.644191,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,32,0.670397,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,50,0.665885,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,64,0.63875,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,100,0.596916,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,128,0.659554,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,200,0.596728,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,256,0.652656,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,400,0.65394,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,512,0.63792,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,750,0.651191,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,256,1024,0.589398,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,32,0.650752,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,50,0.655859,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,64,0.636673,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,100,0.601644,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,128,0.635783,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,200,0.602332,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,256,0.638474,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,400,0.641493,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,512,0.63622,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,750,0.635635,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,512,1024,0.599481,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,32,0.638625,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,50,0.642673,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,64,0.649644,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,100,0.653047,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,128,0.633748,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,200,0.640876,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,256,0.641917,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,400,0.647245,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,512,0.652033,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,750,0.637074,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,1024,1024,0.633302,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,32,0.651837,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,50,0.644937,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,64,0.588617,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,100,0.643171,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,128,0.646986,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,200,0.655501,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,256,0.640225,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,400,0.593961,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,512,0.592101,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,750,0.585153,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,2048,1024,0.632192,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,32,0.601462,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,50,0.602541,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,64,0.649732,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,100,0.63501,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,128,0.587562,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,200,0.652214,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,256,0.590333,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,400,0.586296,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,512,0.650418,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,750,0.652941,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,4096,1024,0.632169,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,32,0.648567,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,50,0.662652,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,64,0.63651,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,100,0.643861,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,128,0.651926,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,200,0.64206,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,256,0.644656,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,400,0.634209,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,512,0.591386,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,750,0.594274,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,8192,1024,0.645546,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,32,0.654433,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,50,0.644884,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,64,0.63184,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,100,0.587757,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,128,0.644733,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,200,0.652563,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,256,0.629985,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,400,0.632216,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,512,0.630727,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,750,0.633984,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,16384,1024,0.632687,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,32,0.636701,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,50,0.638861,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,64,0.652733,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,100,0.648438,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,128,0.649461,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,200,0.651876,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,256,0.641308,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,400,0.649023,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,512,0.649547,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,750,0.645182,11268608,1635000,68,3,352,7000000,5767168,1024
500000000,32768,1024,0.641923,11268608,1635000,68,3,352,7000000,5767168,1024
10000,32,32,0.018906,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,50,0.000656,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,64,0.000503,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,100,0.00066,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,128,0.00073,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,200,0.000678,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,256,0.000675,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,400,0.000584,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,512,0.000699,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,750,0.000673,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,1024,0.000568,12339264,1455000,80,7,3072,850000,4718592,2048
