elements,threadsPerBlock,blocks,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
10240,128,800,0.53368,12289920,2505000,46,2,192,10501000,37748736,1536
10240,128,1024,0.536283,12289920,2505000,46,2,192,10501000,37748736,1536
10240,128,1500,0.535938,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,1,0.521422,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,2,0.623607,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,4,1.864895,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,8,0.568315,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,16,1.389528,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,32,0.498906,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,64,0.53835,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,128,0.518159,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,256,0.557384,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,450,0.557046,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,512,0.578651,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,800,1.314105,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,1024,1.644994,12289920,2505000,46,2,192,10501000,37748736,1536
10240,256,1500,0.541851,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,1,1.371864,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,2,0.378237,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,4,0.543414,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,8,0.522315,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,16,0.535623,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,32,0.535635,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,64,0.522342,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,128,1.372094,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,256,1.827849,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,450,0.662084,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,512,1.61985,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,800,0.499231,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,1024,0.842283,12289920,2505000,46,2,192,10501000,37748736,1536
10240,400,1500,0.67106,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,1,1.507916,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,2,1.638427,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,4,0.384477,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,8,1.058758,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,16,0.504495,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,32,0.589114,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,64,0.548961,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,128,0.637838,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,256,0.766025,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,450,1.43773,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,512,1.156622,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,800,1.669673,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,1024,0.803839,12289920,2505000,46,2,192,10501000,37748736,1536
10240,512,1500,0.700456,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,1,0.474181,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,2,0.629239,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,4,1.104455,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,8,1.715058,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,16,0.423927,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,32,1.407843,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,64,0.404169,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,128,0.636748,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,256,0.584332,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,450,0.600744,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,512,0.586558,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,800,1.275942,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,1024,1.80062,12289920,2505000,46,2,192,10501000,37748736,1536
10240,800,1500,0.442951,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,1,1.479954,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,2,0.464539,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,4,0.491061,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,8,0.491952,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,16,0.654701,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,32,0.625282,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,64,0.627692,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,128,0.744124,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,256,1.883839,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,450,0.560868,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,512,1.169414,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,800,0.463215,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,1024,0.47386,12289920,2505000,46,2,192,10501000,37748736,1536
10240,1024,1500,0.629026,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,1,0.59189,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,2,0.606682,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,4,1.683296,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,8,1.373213,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,16,1.701345,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,32,0.68972,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,64,0.718762,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,128,0.698667,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,256,0.725256,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,450,1.521676,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,512,1.106884,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,800,1.630835,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,1024,0.644634,12289920,2505000,46,2,192,10501000,37748736,1536
20480,64,1500,0.954241,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,1,0.793617,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,2,0.745885,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,4,0.776758,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,8,1.162126,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,16,1.783436,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,32,0.697145,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,64,0.641431,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,128,0.758688,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,256,0.927158,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,450,1.227287,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,512,1.662641,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,800,0.619944,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,1024,0.651657,12289920,2505000,46,2,192,10501000,37748736,1536
20480,128,1500,0.877661,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,1,0.809393,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,2,1.587437,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,4,0.843293,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,8,1.630837,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,16,0.612182,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,32,0.604946,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,64,0.639645,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,128,0.636193,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,256,1.675758,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,450,1.317259,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,512,1.537487,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,800,0.692746,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,1024,0.645766,12289920,2505000,46,2,192,10501000,37748736,1536
20480,256,1500,0.853726,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,1,0.603257,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,2,1.265347,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,4,2.127438,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,8,1.622325,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,16,0.585784,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,32,0.754451,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,64,0.697591,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,128,0.819233,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,256,1.841679,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,450,1.020503,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,512,2.0262,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,800,1.09354,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,1024,1.220347,12289920,2505000,46,2,192,10501000,37748736,1536
20480,400,1500,1.254376,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,1,1.555234,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,2,0.665474,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,4,0.740884,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,8,0.789283,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,16,0.957573,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,32,1.159662,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,64,0.830122,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,128,0.703715,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,256,1.294252,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,450,1.22706,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,512,2.056192,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,800,1.960596,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,1024,1.110209,12289920,2505000,46,2,192,10501000,37748736,1536
20480,512,1500,1.07525,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,1,1.479068,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,2,1.284315,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,4,1.368863,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,8,0.701391,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,16,0.730084,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,32,0.710804,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,64,0.856555,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,128,1.40023,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,256,1.027821,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,450,1.615404,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,512,0.903009,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,800,0.864691,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,1024,0.713071,12289920,2505000,46,2,192,10501000,37748736,1536
20480,800,1500,1.617727,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,1,1.443344,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,2,1.62071,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,4,0.898268,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,8,0.96061,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,16,0.93487,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,32,1.961379,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,64,1.175475,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,128,1.822116,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,256,1.848707,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,450,0.816656,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,512,0.836694,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,800,2.075727,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,1024,1.724367,12289920,2505000,46,2,192,10501000,37748736,1536
20480,1024,1500,0.795929,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,1,1.143093,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,2,1.027115,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,4,1.974522,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,8,1.266366,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,16,2.150985,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,32,1.034623,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,64,1.125799,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,128,2.006343,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,256,1.096947,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,450,1.891001,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,512,2.01158,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,800,1.589316,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,1024,2.902569,12289920,2505000,46,2,192,10501000,37748736,1536
40960,64,1500,2.513341,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,1,1.062266,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,2,1.032663,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,4,1.928075,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,8,1.28501,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,16,1.962104,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,32,1.022967,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,64,1.061517,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,128,1.081812,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,256,2.286518,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,450,1.74998,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,512,1.841946,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,800,1.689643,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,1024,3.106952,12289920,2505000,46,2,192,10501000,37748736,1536
40960,128,1500,2.031768,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,1,1.076347,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,2,1.057369,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,4,2.126292,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,8,2.075601,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,16,1.038788,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,32,1.060989,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,64,1.273007,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,128,2.197108,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,256,1.800355,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,450,2.049031,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,512,2.102294,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,800,2.600321,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,1024,2.303115,12289920,2505000,46,2,192,10501000,37748736,1536
40960,256,1500,2.082331,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,1,2.002658,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,2,1.300999,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,4,2.090634,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,8,1.07288,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,16,1.082316,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,32,2.320368,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,64,2.061845,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,128,1.786473,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,256,1.964175,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,450,2.39836,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,512,2.096094,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,800,1.849371,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,1024,3.13038,12289920,2505000,46,2,192,10501000,37748736,1536
40960,400,1500,2.989077,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,1,1.115091,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,2,1.141599,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,4,1.460739,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,8,1.343966,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,16,2.026047,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,32,1.108791,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,64,1.349977,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,128,2.854068,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,256,3.187106,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,450,2.173138,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,512,2.526124,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,800,2.910543,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,1024,2.032837,12289920,2505000,46,2,192,10501000,37748736,1536
40960,512,1500,2.558607,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,1,2.432068,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,2,1.262766,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,4,1.277778,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,8,2.320782,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,16,1.30142,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,32,2.093301,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,64,3.203964,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,128,3.42091,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,256,2.680013,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,450,2.485926,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,512,3.666889,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,800,2.30736,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,1024,2.323866,12289920,2505000,46,2,192,10501000,37748736,1536
40960,800,1500,3.032244,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,1,1.455116,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,2,1.515377,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,4,1.633649,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,8,2.767264,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,16,2.264538,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,32,1.477085,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,64,1.495746,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,128,2.659305,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,256,2.434536,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,450,1.637513,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,512,2.712906,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,800,1.497693,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,1024,1.842863,12289920,2505000,46,2,192,10501000,37748736,1536
40960,1024,1500,1.49157,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,1,3.196254,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,2,3.122252,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,4,1.943789,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,8,2.323623,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,16,2.758512,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,32,1.921258,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,64,3.218532,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,128,3.067441,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,256,2.021767,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,450,2.716672,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,512,3.131704,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,800,3.502555,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,1024,4.250854,12289920,2505000,46,2,192,10501000,37748736,1536
81920,64,1500,5.700474,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,1,1.922818,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,2,1.919903,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,4,2.498652,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,8,2.695817,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,16,2.140166,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,32,3.09963,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,64,2.989243,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,128,2.017951,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,256,2.692814,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,450,4.263582,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,512,5.333761,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,800,6.643498,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,1024,5.655546,12289920,2505000,46,2,192,10501000,37748736,1536
81920,128,1500,5.458224,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,1,3.142634,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,2,2.675237,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,4,2.011303,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,8,3.455149,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,16,2.931519,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,32,2.040902,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,64,3.196703,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,128,2.985023,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,256,4.371785,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,450,5.255808,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,512,5.633021,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,800,5.385142,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,1024,5.386004,12289920,2505000,46,2,192,10501000,37748736,1536
81920,256,1500,5.755692,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,1,1.978939,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,2,2.573271,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,4,2.048345,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,8,2.191806,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,16,2.60887,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,32,2.234264,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,64,2.488458,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,128,3.987366,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,256,5.215301,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,450,5.508233,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,512,5.642419,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,800,5.536228,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,1024,6.348238,12289920,2505000,46,2,192,10501000,37748736,1536
81920,400,1500,5.774244,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,1,2.240483,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,2,2.426558,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,4,2.241727,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,8,2.269703,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,16,2.60926,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,32,3.438808,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,64,2.546636,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,128,4.288094,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,256,5.324329,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,450,6.304656,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,512,5.583869,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,800,5.324341,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,1024,5.449785,12289920,2505000,46,2,192,10501000,37748736,1536
81920,512,1500,5.841005,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,1,3.482473,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,2,2.694028,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,4,2.439218,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,8,2.734597,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,16,2.409795,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,32,2.43336,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,64,5.926097,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,128,7.008555,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,256,6.993876,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,450,7.140342,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,512,7.154967,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,800,7.15883,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,1024,7.003381,12289920,2505000,46,2,192,10501000,37748736,1536
81920,800,1500,7.261677,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,1,2.8425,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,2,3.347879,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,4,2.867641,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,8,3.225141,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,16,4.057503,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,32,3.240445,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,64,5.364463,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,128,6.649825,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,256,5.879829,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,450,5.744325,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,512,5.765987,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,800,5.560056,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,1024,6.593928,12289920,2505000,46,2,192,10501000,37748736,1536
81920,1024,1500,5.771309,12289920,2505000,46,2,192,10501000,37748736,1536
102400,64,1,2.332918,12289920,2505000,46,2,192,10501000,37748736,1536
102400,64,2,2.824638,12289920,2505000,46,2,192,10501000,37748736,1536
102400,64,4,3.043865,12289920,2505000,46,2,192,10501000,37748736,1536
102400,64,8,2.52727,12289920,2505000,46,2,192,10501000,37748736,1536
102400,64,16,2.945814,12289920,2505000,46,2,192,10501000,37748736,1536
102400,64,32,2.357109,12289920,2505000,46,2,192,10501000,37748736,1536
